amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl,emotion,trigger_details
2338113.224,0.2475,KUMAMON,WSOL,raydium_launchlab,2025-07-04 04:26:20,2EaJZkAYSj5T8ipwQxFhBWbqwhBmguQ8mxJBkDudGiSyGGdZ9kVJqkXJTNZRAkT7Pir5eDGZ8nX3fJ2pNmvcMTQs,37.7289,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:26:20,0 days 00:00:14,14,3,152.44000000000003,0.0,-0.1279716175772141,0.0,2.0,0.0,2025-07-04 04:00:00,30,False,2025-07-04 04:26:20,0.23333333333333334,1.6136472610789187e-05,152.4399838635274,revenge,"After loss: -264.10, latency: 0 days 00:00:14"
2117593.131,0.2475,KUMAMON,WSOL,raydium_launchlab,2025-07-04 04:26:51,5PYbbT54B5whUnBjvGwK7cqc7Ht4Xyhsj3E6QQ3szP97He8WckNEJACfRYDQweWSrD6gkdE5JtVortVnB3Fjz7wk,37.7289,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:26:51,0 days 00:00:31,31,3,152.44000000000003,0.0,-0.09431540386343573,0.0,1.0,0.0,2025-07-04 04:00:00,30,False,2025-07-04 04:26:51,0.5166666666666667,1.7816878723148824e-05,152.43998218312132,neutral,
5.755419744,53373227.32,WSOL,KUMAMON,raydium_launchlab,2025-07-04 04:27:00,5FdrW7btVRxvuNASVrf3rEA6npZ4uPQXLQNw4eK6bNHoi8xuH9bZA32PHShxBs9yVSaWCK2uKH1oBUiCapBuYjaE,877.3561858,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:27:00,0 days 00:00:09,9,3,1.6438132559228575e-05,-99.99998921665406,-0.9999972820936847,839.6272858000001,0.0,1.0,2025-07-04 04:00:00,30,True,2025-07-04 04:27:00,0.15,152.4400000042812,-4.281162091501756e-09,neutral,
58294701.66,1.98,å†°å¢©å¢©,WSOL,raydium_launchlab,2025-07-04 04:32:22,3e6qtrvi5a7TnFvaDMfxZZQBPSAvg1BKXDHa5iMPTSZDqu1kXnpDkwz8CWqdyN26UtZyiTynAc3UCdoQLQBfq6Nx,301.6134,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:32:22,0 days 00:05:22,322,3,152.33,926686672.0596403,10128661.070350641,-575.7427858000001,1.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:32:22,5.366666666666666,5.173941909148798e-06,1.1264190650079778e-05,greed,"After win: 839.63, pos change: 10128661.07"
4025908.404,0.2475,å†°å¢©å¢©,WSOL,raydium_launchlab,2025-07-04 04:32:58,2EkJMCWHUkjg5ZRKWui5Poxb5udgHBdRi51gnfNYX1db8vo5Mgv9SGzmZLqPd8iQKVkutJ4sxcYbrECwvJrws4gz,37.701675,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:32:58,0 days 00:00:36,36,3,152.33,0.0,-0.9309386910069315,-263.911725,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:32:58,0.6,9.364762239136129e-06,152.32999063523778,revenge,"After loss: -575.74, latency: 0 days 00:00:36"
3.847685188,62320610.07,WSOL,å†°å¢©å¢©,raydium_launchlab,2025-07-04 04:33:15,5mf9eHg6BoPG77KznQw5LALzaR9AWmZD8WEcQk59KCNCioYUAe9DNtjmJhuh91Zr1jUpeUHdgJak29jZ26iSSXJQ,586.1178847,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:33:15,0 days 00:00:17,17,3,9.404880408610544e-06,-99.99999382598278,-0.9999990442690687,548.4162097,2.0,1.0,2025-07-04 04:00:00,30,True,2025-07-04 04:33:15,0.2833333333333333,152.33000000310838,-3.1083686735655647e-09,revenge,"After loss: -263.91, latency: 0 days 00:00:17"
4349765.638,0.989012959,erm,WSOL,pumpswap,2025-07-04 04:33:39,3FvCzmSneJCKWXtS32wkvqA5F33NMUGSbj6hrgpPvuPXD777z6fo9A9htxAJ5dp76axY6HqYQ1jukM4juy6AC3wQ,150.656344,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:33:39,0 days 00:00:24,24,1,152.329999955036,1619690883.1577632,1130487.962965543,-435.4615407,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:33:39,0.4,3.463550833264456e-05,-2.5230627924034018e-05,greed,"After win: 548.42, pos change: 1130487.96"
39314186.84,1.98,å¤šä¹°ç‚¹,WSOL,raydium_launchlab,2025-07-04 04:36:06,5XAnNnYWimw8BaMYWsdnW4TWRwNW7rxzc5dBmxZiZYE63QktUCFkj1MQXcx5yz7oiV6eobJZKWxhZYCFYzcxNjkD,301.1778,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:36:06,0 days 00:02:27,147,3,152.10999999999999,-0.1444232620632424,8.038231047794213,150.521456,1.0,2.0,2025-07-04 04:00:00,30,False,2025-07-04 04:36:06,2.45,7.660791795738436e-06,152.3299922942442,neutral,
3063469.446,0.2475,å¤šä¹°ç‚¹,WSOL,raydium_launchlab,2025-07-04 04:36:11,PBTCaY34xpmt4xxgF2U4BNZMESA9NxFDWLAFigSC4bw5NKaGqzSMHLYSf2UPShpip9caBCns8mmFuioMeua6oE6,37.647225,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:36:11,0 days 00:00:05,5,3,152.10999999999999,0.0,-0.9220772527111488,-263.530575,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:36:11,0.08333333333333333,1.2289081273246033e-05,152.10998771091872,neutral,
2.212084024,42377656.28,WSOL,å¤šä¹°ç‚¹,raydium_launchlab,2025-07-04 04:36:46,4p3hBpLBT7V8xbe5zNC6vnpxSVD9NezgLx4r5GEFH4METFb8Psn5FKqfdH27yfoBzxKSU6dCJQfWfA4oQjuMMYN4,336.4801009,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:36:46,0 days 00:00:35,35,3,7.940035632853078e-06,-99.99999478006993,-0.9999992779154279,298.83287590000003,1.0,2.0,2025-07-04 04:00:00,30,False,2025-07-04 04:36:46,0.5833333333333334,152.1100000042313,-4.231310413160827e-09,revenge,"After loss: -263.53, latency: 0 days 00:00:35"
985925.6992,0.494506478,erm,WSOL,pumpswap,2025-07-04 04:46:41,5vfWYaZxTvndM8xxJTypn1rvaa3XbpN9npSHegamcbdC1KAeireRVkhYVUZPayMFmkWoGhmZvGKbUE3zXa1EmpC5,75.22432543,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:46:41,0 days 00:09:55,595,1,152.1199999932053,1915860319.6155767,445698.93205646874,-261.25577547,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:46:41,9.916666666666666,7.629816880829714e-05,-6.835813317544406e-05,greed,"After win: 298.83, pos change: 445698.93"
635336.6532,0.494506478,erm,WSOL,pumpswap,2025-07-04 04:54:52,uRwQvKQRGca6YLZfo3RwCi7MstMG2pwQkqt98AFep9ba8uWNiXh9gEfd9fSApPqKhrXRzLBqU6An1NRXZw4xMfD,75.14025933,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:54:52,0 days 00:08:11,491,1,151.94999999575336,-0.11175387684693172,-0.3555937798197928,-0.08406609999998693,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:54:52,8.183333333333334,0.00011826841557391831,152.11988172478974,neutral,
44145769.7,1.485,çƒçƒ,WSOL,raydium_launchlab,2025-07-04 04:55:28,3QhFjCnWZkHbiKjLdXtBLEz6YEhNZqTC3xqAR3pAg9GsDu754FUQFm5XoTKuV5LkMfc56LzpnH9Hrs3UtHXrjNQ1,225.31905,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:55:28,0 days 00:00:36,36,3,151.73,-0.14478446578447546,68.48405932138657,150.17879067,2.0,1.0,2025-07-04 04:00:00,30,False,2025-07-04 04:55:28,0.6,5.103978286734912e-06,151.94999489177508,revenge,"After loss: -0.08, latency: 0 days 00:00:36"
2.836157409,44145769.7,WSOL,çƒçƒ,raydium_launchlab,2025-07-04 04:56:00,3wRRjSESvBsdW4dKRrrvS4X8VpcDhMTQFRnyZe14TYPEMtuWC8iNnQ85N5mNJ9ZcXGbbhuCD5ntcDhg9gYNHbguH,430.3301637,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 04:56:00,0 days 00:00:32,32,3,9.747936588814307e-06,-99.99999357547183,-0.9999999357547183,205.0111137,1.0,2.0,2025-07-04 04:00:00,30,True,2025-07-04 04:56:00,0.5333333333333333,151.73000001143447,-1.1434480029492988e-08,neutral,
108776.2548,0.99,Nia,WSOL,raydium,2025-07-04 05:02:51,TykhmkV1kHCKtKxxvCgqztfNciEMfEh5u4zbkkPX2YHgJcK1tCcZg3ySJNHc3qVLW6kPMY3BoQrSfXsG2ppxFeE,150.1137,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:02:51,0 days 00:06:51,411,2,151.63,1555508582.4630601,38352.39126623207,-280.2164637,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:02:51,6.85,0.001380022692231908,-0.0013702747556430936,greed,"After win: 205.01, pos change: 38352.39"
104830.1895,0.99,Nia,WSOL,raydium,2025-07-04 05:03:05,8eRwKKmzAawUVgAZPbEJBRQti1u8Lx8Zpca4nQB1kkid5wH3fwWG5CS1HZkimaCesKhbkGPFGrsMsRT6CVEYs86,150.1137,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:03:05,0 days 00:00:14,14,2,151.63,0.0,-0.03627689983678317,0.0,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:03:05,0.23333333333333334,0.0014319701291773397,151.62856802987082,revenge,"After loss: -280.22, latency: 0 days 00:00:14"
101297.5796,0.99,Nia,WSOL,raydium,2025-07-04 05:04:24,2v7LeLZu4sM719sc9K7K55rvtUPHjAVjJoh1RatoFieiDeX1L3CVcLg78wVouLgYZe9m17MEDgy5N3L7rXVGBcEk,150.1137,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:04:24,0 days 00:01:19,79,2,151.63,0.0,-0.03369840230995669,0.0,1.0,0.0,2025-07-04 05:00:00,41,False,2025-07-04 05:04:24,1.3166666666666667,0.0014819080632801221,151.6285180919367,neutral,
45774164.91,1.470297028,PoP,WSOL,pumpdotfun,2025-07-04 05:07:15,62HEFPp67SF81Jge6AgjjknvudhkAwZcQhnVB5zc92PQMrvgQZB2RAY2yGKuypThZrfeTp6R2Nx9UUHeLoEqFtC7,223.2499007,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:07:15,0 days 00:02:51,171,0,151.83999997856216,0.138495006636008,450.87817014731513,73.13620070000002,0.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:07:15,2.85,4.877203137161504e-06,151.62999512279686,neutral,
2.762851098,45774164.91,WSOL,PoP,pumpdotfun,2025-07-04 05:07:34,5orELYXzaWbW2kPSXLUYg9qmb22DXExUv3ix27f5JRNHtejLBgKpaGHkDRUAiRBimT9pf8xhtvh3HEufsGajUMzF,419.5113107,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:07:34,0 days 00:00:19,19,0,9.164805333419682e-06,-99.99999396416929,-0.999999939641693,196.26141,0.0,2.0,2025-07-04 05:00:00,41,True,2025-07-04 05:07:34,0.31666666666666665,151.8399999926453,-1.4083127553021768e-08,neutral,
46619016.17,1.470297028,çº¢è‰²,WSOL,pumpdotfun,2025-07-04 05:08:51,2E5s3uejJG9HrtszUyRexX5hfruZqfiZyC3QysfauerdUc2q7wRtsJqVSkjh6re1BcqyjTUGVKocQDTDN7wWoyVE,223.2499007,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:08:51,0 days 00:01:17,77,0,151.83999997856216,1656772678.6303759,16873516.43412703,-196.26141,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:08:51,1.2833333333333334,4.788816217954949e-06,4.375989115464734e-06,greed,"After win: 196.26, pos change: 16873516.43"
4317458.08,0.245049503,çº¢è‰²,WSOL,pumpdotfun,2025-07-04 05:09:07,4B4SpGefR4E2abvtLiBaoyXqWMR2g3fh5fSvLbhSo6wLxaDzbzgu9VvRGYdpejBgyzjLS1Kyn8r7QBML5aBn3TD7,37.20831654,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:09:07,0 days 00:00:16,16,0,151.840000018282,2.615900829283646e-08,-0.9073884771772952,-186.04158416,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:09:07,0.26666666666666666,8.618107194222021e-06,151.83999136045497,revenge,"After loss: -196.26, latency: 0 days 00:00:16"
2.437569582,50936474.25,WSOL,çº¢è‰²,pumpdotfun,2025-07-04 05:09:20,5MQofSReFe9BHF3Ct2c5xnBTpVtDBttPDn75uzhSt4VtnfFj93ErBuULKJPgY2QQiAexcSqn56w9XE3KH3r3ET1Q,370.1205653,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:09:20,0 days 00:00:13,13,0,7.26631693201655e-06,-99.99999521449095,-0.9999994354155762,332.91224876,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:09:20,0.21666666666666667,151.83999998733165,3.095036049671762e-08,revenge,"After loss: -186.04, latency: 0 days 00:00:13"
33348713.14,2.475,Cinna,WSOL,raydium_launchlab,2025-07-04 05:09:47,51n9bGvcdQtv7Aq3cgrcXm3LLZ4gzysttCmyAGhXL1vJjU9m3v6r92Rf7wcAAxHwmDpvcgdfRLB9QxvQsGA2XMU1,375.804,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:09:47,0 days 00:00:27,27,3,151.83999999999997,2089641755.985785,13681131.791556142,5.683434699999964,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:09:47,0.45,1.1268920585401634e-05,-4.002603653385083e-06,fomo,"Price spike: 2089641755.99%, latency: 0 days 00:00:27"
3.437857711,33348713.14,WSOL,Cinna,raydium_launchlab,2025-07-04 05:15:32,3aVhxh4HH7NuwZ17BqbX23CV6PaXC1Mem1RAU8uHUDt2JKvNC2xKimY7eQCeEDFvymbuBp4kbh8w5Tbr4TBkMP4t,524.8233582,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:15:32,0 days 00:05:45,345,3,1.5737439582653713e-05,-99.99998963551134,-0.999999896911833,149.01935820000006,0.0,3.0,2025-07-04 05:00:00,41,True,2025-07-04 05:15:32,5.75,152.66000001126866,-0.8200000112686894,neutral,
233941.6422,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:16:45,5FhnjhFxMGqQbftcJbUZgMqaNiz1bLYAU5ZvLcbYFQpwRvnKoajyB36KayiAiKxTQLci2qzTYLusSQuFUC97Ncvq,37.74567931,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:16:45,0 days 00:01:13,73,1,152.65999998754313,970043338.043185,68047.66921963193,-487.07767889,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:16:45,1.2166666666666666,0.00016134656042865036,-0.00014560912084599664,greed,"After win: 149.02, pos change: 68047.67"
211147.0166,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:18:28,2ZZf5T2gdwFUZUjxed5RLrA73z1cNufgNWDXQbtNV44iPn1pLKzfPLX5ckWW8yJnLbaNmzSsJ3cpTz53ufHrozQF,37.74567931,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:18:28,0 days 00:01:43,103,1,152.65999998754313,0.0,-0.09743723001017734,0.0,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:18:28,1.7166666666666666,0.0001787649189545783,152.65982122262417,revenge,"After loss: -487.08, latency: 0 days 00:01:43"
205610.7851,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:20:51,3gHb1wka1juUyfv9EFeGR31rkLkV2oiTdMcs7fLA1PGN3rAJp3sx9va7dpatnq7H7E35o5LQA8cfMZrRxUqtmZ1r,37.76298704,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:20:51,0 days 00:02:23,143,1,152.73000000105156,0.04585353957431426,-0.02621979504682237,0.017307729999998855,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:20:51,2.3833333333333333,0.00018366248162339223,152.6598163250615,neutral,
161116.3764,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:25:53,3Z8hxQnPtNTg9PJNqDxoPfe6bPJMa4KypFncxFqoZ6xZeuET35JYmKmJE6DKvy31t4YcZGBzjgwFU8tFPa9msXEC,37.70364626,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:25:53,0 days 00:05:02,302,1,152.48999998940357,-0.15714005869595926,-0.21640114198464777,-0.05934077999999943,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:25:53,5.033333333333333,0.00023401498409071715,152.72976598606746,neutral,
5653728.691,0.980198018,TM â„¢,WSOL,pumpdotfun,2025-07-04 05:27:48,2PmGbzKpu3daVYer1ycy79gtwxrqw2EDSuRwWysz8zXGLKUTjT3Rnro9iH5Two12b76Z9Fz9HBD5rhyTNCU3yU6P,149.4703958,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:27:48,0 days 00:01:55,115,0,152.49000003589072,3.0485369784116756e-08,34.09096230518252,111.76674954,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:27:48,1.9166666666666667,2.643749001219981e-05,152.48997355191355,revenge,"After loss: -0.06, latency: 0 days 00:01:55"
0.539646294,5653728.691,WSOL,TM â„¢,pumpdotfun,2025-07-04 05:28:34,4nuXMubN2BUbFPmrkVPaZLyNZYQjDBBfyKjZrDVeKbXb8WxYEbgPatCRaCytxpfmhtya5z9R4H7Vv8kLMNaEh6nj,82.29066337,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:28:34,0 days 00:00:46,46,0,1.4555113601576961e-05,-99.9999904550373,-0.9999999045503731,-67.17973243,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:28:34,0.7666666666666667,152.4899999961827,3.97080270886363e-08,neutral,
6.922736607,141896.3498,WSOL,BlueChip,raydium,2025-07-04 05:28:56,5EYex56ThsjNwyCHqJqjJQ6y51bKYjG6DkBLJcxmRVhx6h4VnEyN4WSouxSb5Qmu4mXEFTbJZWfazT8U2D7LCNDt,1055.648105,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:28:56,0 days 00:00:22,22,2,0.007439571958601574,51013.11503467441,11.82828527494715,973.35744163,1.0,2.0,2025-07-04 05:00:00,41,True,2025-07-04 05:28:56,0.36666666666666664,152.4899999709031,-152.4899854157895,fomo,"Price spike: 51013.12%, latency: 0 days 00:00:22"
205033.7368,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:32:13,2jC5YF3qe7xK4EWJLrEWkPokH6CuAGRdDr3WStmSznam8wUSjk1cXN67iBzjo4QrgFRWiM7bxw2Wrj6jzCEh4Ao2,37.82480035,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:32:13,0 days 00:03:17,197,1,152.98000000307377,2056201.0997722726,29616.440102036806,-1017.82330465,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:32:13,3.283333333333333,0.00018448086124917172,0.007255091097352402,greed,"After win: 973.36, pos change: 29616.44"
269081.3774,0.247253238,erm,WSOL,pumpswap,2025-07-04 05:34:32,3NxBm63iKWNBXDpa2vnCXYemjMABLETmKpVDTEp1BFQZF43aAPemQspNFPL1T4JiVqkqPg7HfqdzrFraBCvZjNCh,37.82480035,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:34:32,0 days 00:02:19,139,1,152.98000000307377,0.0,0.3123761074621354,0.0,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:34:32,2.316666666666667,0.00014057011568575388,152.97985943295808,neutral,
49054317.66,1.485,è˜‘è‡å¤´,WSOL,raydium_launchlab,2025-07-04 05:38:12,26ZppbAyb4ox4LfL1wyKffgCYBtD3JoRagfG8iqs4JNkPBCWxz4qpaTbdMgu7TvBrsFKNAZC18oxAKWTnBY6zMf3,227.78415,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:38:12,0 days 00:03:40,220,3,153.39,0.2680088880363307,181.3029082651039,189.95934965,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:38:12,3.6666666666666665,4.643508683145752e-06,152.9799953595651,neutral,
3.028242548,49054317.66,WSOL,è˜‘è‡å¤´,raydium_launchlab,2025-07-04 05:38:27,4AZbJ8hijD9L9s9ehaksi9X39n53o37zn1mFA5UZ2SRJ5MrTcthhygsCxZ7ZChMsfidFcQaLaXipvRzU3wHV9Sc,464.5021244,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:38:27,0 days 00:00:15,15,3,9.469138427722247e-06,-99.99999382675635,-0.9999999382675635,236.7179744,0.0,2.0,2025-07-04 05:00:00,41,True,2025-07-04 05:38:27,0.25,153.38999998754392,1.245606995325943e-08,neutral,
28691125.26,1.485,IKUN,WSOL,raydium_launchlab,2025-07-04 05:39:12,33Q3wMTeoFy41CkPwgrS4axnzAtmjypLHV5oDqYWoyAtD7gY3pavUrXtA9NBGLUDy8ocR5JPEFbeezMSZh9ro37e,227.78415,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:39:12,0 days 00:00:45,45,3,153.39,1619893844.6373386,9474512.618121186,-236.7179744,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:39:12,0.75,7.939184954783471e-06,1.5299534729387763e-06,greed,"After win: 236.72, pos change: 9474512.62"
3501599.0,0.2475,IKUN,WSOL,raydium_launchlab,2025-07-04 05:39:23,5w3TjEF1nMmDteJdcC6zXsfTydMMQZQfUSnDwD2kwcPt2ueB49YNi9yExrtADNnvNoaawuUzMEzwyAtyYzo1Y5cw,37.964025,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:39:23,0 days 00:00:11,11,3,153.39,0.0,-0.8779553270125036,-189.82012500000002,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:39:23,0.18333333333333332,1.084191108119462e-05,153.3899891580889,revenge,"After loss: -236.72, latency: 0 days 00:00:11"
2848099.248,0.2475,IKUN,WSOL,raydium_launchlab,2025-07-04 05:39:28,45fkJGnwFGVcMQcEHSGdHVTHW8aLrvQ8ZctvezTdQu3AUo5W6m4TD6dWcBFCBahLSpY6DHe3gCy1gDij83PcM94r,37.964025,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:39:28,0 days 00:00:05,5,3,153.39,0.0,-0.18662895208731778,0.0,2.0,0.0,2025-07-04 05:00:00,41,False,2025-07-04 05:39:28,0.08333333333333333,1.3329600443755322e-05,153.38998667039954,revenge,"After loss: -189.82, latency: 0 days 00:00:05"
2.768663834,35040823.51,WSOL,IKUN,raydium_launchlab,2025-07-04 05:39:55,bfhUyTuhcittQWVKRknttbSkpXZDCR8Zx8pVEBHHqiRmLZueikHJmQd9WU3Wa4PX2PTViXstzpjak2QuvHe8FVD,424.6853455,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:39:55,0 days 00:00:27,27,3,1.2119730730038428e-05,-99.99999209874781,-0.9999990278906762,386.7213205,1.0,1.0,2025-07-04 05:00:00,41,True,2025-07-04 05:39:55,0.45,153.39000000098966,-9.89672344076098e-10,neutral,
41767302.5,1.485,BIAO,WSOL,raydium_launchlab,2025-07-04 05:41:10,qWRGz52Ha8Cvwiwna8wAN9Yq315ZRbqDQxBzVy8R2RKU6Pg1Jrdp1BR2uJQbQq7uEZnf6Q8Rbs4rHLmCjQLnitP,227.63565,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:41:10,0 days 00:01:15,75,3,153.29,1264796976.8861625,15085724.463339152,-197.04969549999998,1.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:41:10,1.25,5.450092210288179e-06,6.6696385197502486e-06,greed,"After win: 386.72, pos change: 15085724.46"
2.774939438,41767302.5,WSOL,BIAO,raydium_launchlab,2025-07-04 05:41:39,5sMJyr3nHkL3mfABQvNsGoUeeuZdZacRUKCEPcm1n2MzJV5oraeavNhdWBY5RfVxp7K7fWP574HUcnL9RyVZFCbW,425.3704665,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:41:39,0 days 00:00:29,29,3,1.0184293479331111e-05,-99.99999335619188,-0.9999999335619187,197.73481650000002,1.0,2.0,2025-07-04 05:00:00,41,True,2025-07-04 05:41:39,0.48333333333333334,153.29000001765084,-1.7650847894401522e-08,revenge,"After loss: -197.05, latency: 0 days 00:00:29"
46656572.51,1.485,SUN,WSOL,raydium_launchlab,2025-07-04 05:42:51,2jLSsr1yfYRDAhB7bUbswWaQyboBnVtR88PaN7zsjgx4rYhFF9LoEEfXd2h8vYr7bLnYyi1HkBdDbRwtnsfahR7y,227.63565,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:42:51,0 days 00:01:12,72,3,153.29,1505160766.6924222,16813545.22413925,-197.73481650000002,2.0,1.0,2025-07-04 05:00:00,41,False,2025-07-04 05:42:51,1.2,4.878962121600561e-06,5.30533135773055e-06,greed,"After win: 197.73, pos change: 16813545.22"
2.036991655,46656572.51,WSOL,SUN,raydium_launchlab,2025-07-04 05:43:16,3FfG9cRdJgdp3z8J64ocN4socun1KRK7YKbTJKktUvqLhLTaEUrHqKFkpP5q8dGJGpwuYAHJiQcgiMTecuJA9vad,312.2504508,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 05:43:16,0 days 00:00:25,25,3,6.692528704998095e-06,-99.99999563407351,-0.9999999563407351,84.61480080000001,1.0,2.0,2025-07-04 05:00:00,41,False,2025-07-04 05:43:16,0.4166666666666667,153.29000000247916,-2.4791688701952808e-09,revenge,"After loss: -197.73, latency: 0 days 00:00:25"
